BHID,PROYECTO,FECHA,HOLE_TYPE,COD_MES,DEPTH,XCOLLAR,YCOLLAR,ZCOLLAR,TIPO_COORD,LOC_CANAL,LEV_TOPO,SURVTYPE,IS_VALIDX,FAKE1,FAKE2
10103096230,MAND_OC_18,2/20/2018,8,201802,3.15,389263.6743,8702137.976,3738.0824,EJE,2,3,0,2,0,0
10103097208,MAND_OC_18,3/15/2018,8,201803,5.1,389353.253,8702255.503,3761.32,EJE,2,3,0,2,0,0
10103097412,MAND_OC_18,3/8/2018,8,201803,1.7,389480.808,8702382.242,3744.913,EJE,3,3,0,2,0,0
10103097431,MAND_OC_18,3/9/2018,8,201803,5.4,389319.759,8702204.874,3738.175,EJE,2,3,0,2,0,0
10103097577,MAND_OC_18,3/26/2018,8,201803,2.2,389604.096,8702548.944,3947.649,EJE,3,3,0,2,0,0
10103097700,MAND_OC_18,3/14/2018,8,201803,6.3,389434.402,8702350.804,3743.024,EJE,2,3,0,2,0,0
10103097713,MAND_OC_18,3/15/2018,8,201803,5.5,389213.544,8702048.772,3770.236,EJE,2,3,0,2,0,0
10103097782,MAND_OC_18,3/17/2018,8,201803,6.4,389229.598,8702761.602,3813.874,EJE,4,3,0,2,0,0
10103098326,MAND_OC_18,3/23/2018,8,201803,1.1,389450.3402,8702362.096,3743.08,EJE,2,3,0,2,0,0
10103098407,MAND_OC_18,3/27/2018,8,201803,3.2,389170.278,8702793.51,3815.276,EJE,3,3,0,2,0,0
10103098667,MAND_OC_18,4/7/2018,8,201804,2.5,389403.4059,8702316.328,3761.327314,EJE,2,3,0,2,0,0
10103098995,MAND_OC_18,4/2/2018,8,201804,5.55,389461.6,8702367.426,3742.837,EJE,2,3,0,2,0,0
10103099022,MAND_OC_18,4/3/2018,8,201804,4.8,389416.142,8702322.325,3761.122,EJE,2,3,0,2,0,0
10103099069,MAND_OC_18,4/6/2018,8,201804,5.7,389254.0797,8702719.629,3815.9238,EJE,2,3,0,2,0,0
10103099075,MAND_OC_18,4/6/2018,8,201804,1.7,389158.6581,8702798.98,3815.1529,EJE,4,3,0,2,0,0
10103099222,MAND_OC_18,4/10/2018,8,201804,4.3,389376.604,8702280.788,3761.3,EJE,2,3,0,2,0,0
10103099233,MAND_OC_18,4/11/2018,8,201804,6.1,389519.611,8702251.478,3707.775,EJE,3,3,0,2,0,0
10103099392,MAND_OC_18,4/19/2018,8,201804,5.7,389322.564,8702209.164,3761.041,EJE,2,3,0,2,0,0
10103099723,MAND_OC_18,4/18/2018,8,201804,5.3,389323.071,8702208.993,3733.99,EJE,2,3,0,2,0,0
10103100090,MAND_OC_18,4/23/2018,8,201804,7.2,389486.9363,8702361.505,3730.6403,EJE,2,3,0,2,0,0
10103100136,MAND_OC_18,4/25/2018,8,201804,10.5,389313.3577,8702196.72,3761.442,EJE,2,3,0,2,0,0
10103100338,MAND_OC_18,4/28/2018,8,201804,4,389450.564,8702348.489,3761.597,EJE,2,3,0,2,0,0
10103100668,MAND_OC_18,5/2/2018,8,201805,3.8,389365.7592,8702280.804,3738.3306,EJE,2,3,0,2,0,0
10103100866,MAND_OC_18,5/8/2018,8,201805,4.9,389346.96,8702549.512,3801.193,EJE,3,3,0,2,0,0
10103101835,MAND_OC_18,5/27/2018,8,201805,6.6,389548.449,8702297.69,3757.715,EJE,3,3,0,2,0,0
10103101924,MAND_OC_18,5/31/2018,8,201805,6,389218.3099,8702712.853,3814.672,EJE,2,3,0,2,0,0
10103102084,MAND_OC_18,6/9/2018,8,201806,5.5,389530.499,8702282.905,3692.353,EJE,3,3,0,2,0,0
10103102330,MAND_OC_18,6/4/2018,8,201806,3.7,389372.6108,8702480.34,3731.5304,EJE,3,3,0,2,0,0
10103103197,MAND_OC_18,6/20/2018,8,201806,4.3,389192.394,8702769.044,3830.286,EJE,2,3,0,2,0,0
10103103386,MAND_OC_18,6/29/2018,8,201806,7.5,389323.956,8702208.687,3755.904,EJE,2,3,0,2,0,0
10103103540,MAND_OC_18,6/24/2018,8,201806,3.95,389444.168,8702242.675,3696.9895,EJE,2,3,0,2,0,0
10103103674,MAND_OC_18,7/10/2018,8,201807,5.4,389177.454,8702778.25,3830.172,EJE,2,3,0,2,0,0
10103100768,MAND_OC_18,5/7/2018,8,201805,7.1,389390.875,8702415.24,3733.996,EJE,3,3,0,2,0,0
10103100967,MAND_OC_18,5/26/2018,8,201805,4.2,389419.266,8702341.111,3738.299,EJE,2,3,0,2,0,0
10103101431,MAND_OC_18,5/19/2018,8,201805,8.45,389275.7113,8702148.004,3733.5231,EJE,2,3,0,2,0,0
10103101719,MAND_OC_18,5/24/2018,8,201805,4.8,389388.396,8702302.691,3757.21,EJE,2,3,0,2,0,0
10103101868,MAND_OC_18,5/29/2018,8,201805,5.9,389423.995,8702343.761,3738.731,EJE,2,3,0,2,0,0
10103101882,MAND_OC_18,5/30/2018,8,201805,2.4,389425.996,8702343.567,3738.225,EJE,2,3,0,2,0,0
10103101906,MAND_OC_18,5/31/2018,8,201805,5.4,389428.775,8702343.012,3738.606,EJE,2,3,0,2,0,0
10103101979,MAND_OC_18,6/4/2018,8,201806,4.8,389594.436,8702522.412,3944.246,EJE,2,3,0,2,0,0
10103102174,MAND_OC_18,6/2/2018,8,201806,5.25,389528.8034,8702305.051,3712.3499,EJE,2,3,0,2,0,0
10103102188,MAND_OC_18,6/3/2018,8,201806,4.55,389461.6371,8702367.745,3755.8897,EJE,2,3,0,2,0,0
10103102301,MAND_OC_18,6/4/2018,8,201806,4.1,389464.2505,8702369.631,3756.1562,EJE,2,3,0,2,0,0
10103102396,MAND_OC_18,6/7/2018,8,201806,5.25,389592.8906,8702518.882,3944.5985,EJE,2,3,0,2,0,0
10103102766,MAND_OC_18,6/12/2018,8,201806,7.9,389520.643,8702319.27,3712.525,EJE,2,3,0,2,0,0
10103103241,MAND_OC_18,6/17/2018,8,201806,7,389514.2733,8702327.158,3712.559,EJE,2,3,0,2,0,0
10103103963,MAND_OC_18,7/2/2018,8,201807,3.3,389213.4998,8702744.182,3829.6679,EJE,4,3,0,2,0,0
10103103990,MAND_OC_18,7/3/2018,8,201807,2.1,389300.5087,8702759.132,3814.1457,EJE,4,3,0,2,0,0
10103104071,MAND_OC_18,7/2/2018,8,201807,1.8,389372.149,8702437.892,3732.15,EJE,3,3,0,2,0,0
10103104735,MAND_OC_18,7/19/2018,8,201807,4.3,389390.982,8702491.211,3732.688,EJE,2,3,0,2,0,0
10103105128,MAND_OC_18,7/18/2018,8,201807,2.2,389429.2614,8702474.282,3732.3143,EJE,3,3,0,2,0,0
10103105310,MAND_OC_18,7/21/2018,8,201807,1.15,389158.9766,8702797.518,3829.75,EJE,4,3,0,2,0,0
10103105324,MAND_OC_18,7/22/2018,8,201807,4.4,389156.928,8702801.701,3830.1091,EJE,2,3,0,2,0,0
10103105347,MAND_OC_18,7/23/2018,8,201807,5.45,389155.2575,8702803.32,3829.9316,EJE,2,3,0,2,0,0
10103105630,MAND_OC_18,8/3/2018,8,201808,5.2,389441.9382,8702473.55,3732.5174,EJE,3,3,0,2,0,0
10103106080,MAND_OC_18,8/16/2018,8,201808,3.6,389436.84,8702333.951,3750.855,EJE,2,3,0,2,0,0
10103106533,MAND_OC_18,8/17/2018,8,201808,6.1,389484.39,8702360.185,3716.663,EJE,2,3,0,2,0,0
10103106654,MAND_OC_18,8/19/2018,8,201808,3,389210.933,8702781.542,3828.907,EJE,4,3,0,2,0,0
10103106815,MAND_OC_18,8/21/2018,8,201808,5.7,389310.996,8702193.85,3729.14,EJE,2,3,0,2,0,0
10103107639,MAND_OC_18,9/3/2018,8,201809,4.2,389376.3957,8702415.881,3719.5363,EJE,2,3,0,2,0,0
10103107785,MAND_OC_18,9/8/2018,8,201809,4.2,389361.335,8702276.578,3733.86,EJE,2,3,0,2,0,0
10103107790,MAND_OC_18,9/9/2018,8,201809,4.6,389425.669,8702338.4,3733.72,EJE,2,3,0,2,0,0
10103107894,MAND_OC_18,9/12/2018,8,201809,3.9,389483.999,8702472.461,3732.769,EJE,2,3,0,2,0,0
10103107939,MAND_OC_18,9/11/2018,8,201809,3.9,389430.951,8702345.904,3734.327,EJE,2,3,0,2,0,0
10103108007,MAND_OC_18,9/22/2018,8,201809,1.8,389444.4741,8702342.169,3733.64469,EJE,2,3,0,2,0,0
10103108441,MAND_OC_18,9/19/2018,8,201809,4.1,389349.3176,8702247.991,3733.4449,EJE,2,3,0,2,0,0
10103108565,MAND_OC_18,10/4/2018,8,201810,2.8,389378.831,8702440.097,3718.758,EJE,3,3,0,2,0,0
10103108977,MAND_OC_18,10/12/2018,8,201810,6.5,389153.6834,8702783.218,3845.2965,EJE,3,3,0,2,0,0
10103109121,MAND_OC_18,10/12/2018,8,201810,6.8,389325.024,8702209.999,3750.334,EJE,2,3,0,2,0,0
10103109435,MAND_OC_18,10/15/2018,8,201810,3.35,389164.3456,8702779.044,3845.617,EJE,4,3,0,2,0,0
10103109460,MAND_OC_18,10/16/2018,8,201810,5.2,389164.4531,8702771.222,3846.1578,EJE,2,3,0,2,0,0
10103109990,MAND_OC_18,11/5/2018,8,201811,3.6,389275.729,8702155.296,3750.236,EJE,2,3,0,2,0,0
10103110182,MAND_OC_18,11/1/2018,8,201811,0.3,389576.4707,8702428.438,3775.5156,EJE,4,3,0,2,0,0
10103110269,MAND_OC_18,11/13/2018,8,201811,4.1,389549.121,8702425.9,3775.36,EJE,2,3,0,2,0,0
10103110314,MAND_OC_18,11/3/2018,8,201811,6,389110.9208,8702834.518,3846.1633,EJE,2,3,0,2,0,0
10103110501,MAND_OC_18,11/2/2018,8,201811,3.4,389277.763,8702158.071,3751.37,EJE,2,3,0,2,0,0
10103110727,MAND_OC_18,11/10/2018,8,201811,3.4,389433.216,8702340.916,3728.02,EJE,4,3,0,2,0,0
10103110795,MAND_OC_18,11/12/2018,8,201811,5.9,389404.652,8702467.221,3719.131,EJE,3,3,0,2,0,0
10103111024,MAND_OC_18,11/15/2018,8,201811,2.4,389356.572,8702546.348,3816.526,EJE,3,3,0,2,0,0
10103111711,MAND_OC_18,11/26/2018,8,201811,5.5,389401.161,8702487.922,3719.611,EJE,2,3,0,2,0,0
10103111770,MAND_OC_18,11/28/2018,8,201811,3.9,389447.225,8702437.944,3718.839,EJE,3,3,0,2,0,0
10103047826,MAND_OC_15,10/29/2015,8,201510,13.2,389582.8207,8702509.883,4009.0169,EJE,2,3,0,2,0,0
10103048327,MAND_OC_15,11/8/2015,8,201511,4.3,389231.364,8702070.494,3842.639,EJE,2,3,0,2,0,0
10103048589,MAND_OC_15,11/16/2015,8,201511,4,388938.844,8701649.009,4480.606,EJE,2,3,0,2,0,0
10103048679,MAND_OC_15,11/18/2015,8,201511,4.7,389240.6661,8702084.548,3842.4112,EJE,2,3,0,2,0,0
10103049035,MAND_OC_15,12/3/2015,8,201512,3.6,388889.309,8701599.383,4158.812,EJE,2,3,0,2,0,0
10103049251,MAND_OC_15,12/1/2015,8,201512,5.7,389320.8602,8702193.784,3822.5624,EJE,2,3,0,2,0,0
10103049870,MAND_OC_15,12/21/2015,8,201512,4,388892.04,8701605.693,4139.008,EJE,2,3,0,2,0,0
10103049926,MAND_OC_15,12/22/2015,8,201512,7.3,389686.1599,8702623.397,4009.1242,EJE,2,3,0,2,0,0
10103050066,MAND_OC_16,1/23/2016,8,201601,3.2,389250.834,8702098.822,3817.059,EJE,2,3,0,2,0,0
10103050358,MAND_OC_16,1/6/2016,8,201601,6.1,389138.932,8701960.838,3839.346,EJE,2,3,0,2,0,0
10103050452,MAND_OC_16,1/9/2016,8,201601,4.3,388994.773,8701704.475,4479.622,EJE,2,3,0,2,0,0
10103050493,MAND_OC_16,1/11/2016,8,201601,3.9,388997.015,8701833.964,4181.965,EJE,2,3,0,2,0,0
10103050594,MAND_OC_16,1/13/2016,8,201601,4.5,389639.898,8702587.678,4004.839,EJE,2,3,0,2,0,0
10103050675,MAND_OC_16,1/23/2016,8,201601,4.4,389642.044,8702598.765,4004.61,EJE,2,3,0,2,0,0
10103051535,MAND_OC_16,2/6/2016,8,201602,5.9,389223.2902,8702064.334,3818.5563,EJE,2,3,0,2,0,0
10103051651,MAND_OC_16,2/9/2016,8,201602,4.1,389040.0752,8701864.829,4195.6326,EJE,2,3,0,2,0,0
10103051888,MAND_OC_16,2/23/2016,8,201602,3.1,390171.556,8703239.243,4690.177,EJE,2,3,0,2,0,0
10103052035,MAND_OC_16,2/15/2016,8,201602,5.8,389334.975,8702214.915,3818.44,EJE,2,3,0,2,0,0
10103052689,MAND_OC_16,3/15/2016,8,201603,4.3,389117.117,8701944.837,3834.35,EJE,2,3,0,2,0,0
10103052746,MAND_OC_16,3/12/2016,8,201603,3.6,389365.795,8702466.954,3835.2,EJE,2,3,0,2,0,0
10103052908,MAND_OC_16,3/6/2016,8,201603,5,389363.2236,8702497.186,3835.5819,EJE,2,3,0,2,0,0
10103053079,MAND_OC_16,3/14/2016,8,201603,4.1,389507.043,8702408.496,3999.898,EJE,2,3,0,2,0,0
10103053534,MAND_OC_16,3/21/2016,8,201603,5.7,389641.361,8702599.604,3999.554,EJE,2,3,0,2,0,0
10103053637,MAND_OC_16,4/2/2016,8,201604,3.2,388828.989,8701522.282,4144.2334,EJE,2,3,0,2,0,0
10103053675,MAND_OC_16,4/5/2016,8,201604,2.2,389547.5396,8702480.718,3995.462044,EJE,2,3,0,2,0,0
10103053981,MAND_OC_16,4/5/2016,8,201604,4.3,389268.4102,8702119.858,3813.0425,EJE,2,3,0,2,0,0
10103053997,MAND_OC_16,4/6/2016,8,201604,3.4,389419.983,8702458.908,3835.5723,EJE,2,3,0,2,0,0
10103054679,MAND_OC_16,4/17/2016,8,201604,3.6,390125.1926,8703175.311,4705.6436,EJE,2,3,0,2,0,0
10103055401,MAND_OC_16,5/13/2016,8,201605,4.5,390093.7217,8703125.623,4705.665,EJE,2,3,0,2,0,0
10103055621,MAND_OC_16,6/24/2016,8,201606,5,389464.675,8702143.835,3811.86,EJE,2,3,0,2,0,0
10103055909,MAND_OC_16,5/30/2016,8,201605,3.8,390184.03,8703254.006,4690.966,EJE,2,3,0,2,0,0
10103056064,MAND_OC_16,6/14/2016,8,201606,1.5,389466.0864,8702122.577,3812.1372,EJE,3,3,0,2,0,0
10103056208,MAND_OC_16,6/5/2016,8,201606,4.2,389184.256,8702020.707,3778.557,EJE,2,3,0,2,0,0
10103057244,MAND_OC_16,7/12/2016,8,201607,5.4,389545.45,8702466.81,3985.36,EJE,2,3,0,2,0,0
10103057312,MAND_OC_16,7/12/2016,8,201607,5.3,389304.8303,8702173.727,3808.7418,EJE,2,3,0,2,0,0
10103057351,MAND_OC_16,7/22/2016,8,201607,2.55,389131.1842,8701511.638,4703.1005,EJE,2,3,0,2,0,0
10103057974,MAND_BM_16,8/31/2016,8,201608,0.3,387275,8700429,4682,EJE,,1,0,2,0,0
10103058112,MAND_OC_16,7/25/2016,8,201607,3.6,389418.9325,8702523.473,3856.4818,EJE,2,3,0,2,0,0
10103058405,MAND_OC_16,8/4/2016,8,201608,5.9,389253.9476,8702098.929,3804.2964,EJE,2,3,0,2,0,0
10103058522,MAND_OC_16,8/9/2016,8,201608,9.8,389613.257,8702552.644,3985.143,EJE,2,3,0,2,0,0
10103059064,MAND_OC_16,8/28/2016,8,201608,4,388952.43,8701453.94,4738.24,EJE,2,3,0,2,0,0
10103059084,MAND_OC_16,8/29/2016,8,201608,8,389550.06,8702469.04,3981.53,EJE,2,3,0,2,0,0
10103059420,MAND_OC_16,8/31/2016,8,201608,4.6,389179.1,8701523.09,4702.91,EJE,2,3,0,2,0,0
10103059484,MAND_OC_16,9/12/2016,8,201609,4.7,389117.439,8701595.465,4511.736,EJE,2,3,0,2,0,0
10103059525,MAND_OC_16,8/30/2016,8,201608,4.3,389336.377,8702284.484,4219.091,EJE,2,3,0,2,0,0
10103059727,MAND_OC_16,9/7/2016,8,201609,3.7,388941.01,8701450.7,4738.81,EJE,2,3,0,2,0,0
10103060063,MAND_OC_16,9/23/2016,8,201609,4,388912.8372,8701444.861,4737.740105,EJE,2,3,0,2,0,0
10103060072,MAND_OC_16,9/23/2016,8,201609,4.1,389217.4475,8701533.135,4702.163099,EJE,2,3,0,2,0,0
10103060229,MAND_OC_16,9/13/2016,8,201609,4.3,389194.7987,8701527.36,4702.6504,EJE,2,3,0,2,0,0
186032a,MAND_OC_09,5/22/2009,8,200905,3.7,389173.0797,8701622.682,4474.535,EJE,2,3,0,1,0,0
186719a,MAND_OC_09,9/3/2009,8,200909,5.3,389787.7543,8702763.345,4219.537,EJE,2,3,0,1,0,0
186810a,MAND_OC_09,9/14/2009,8,200909,4.45,389809.8735,8702788.094,4219.537,EJE,2,3,0,1,0,0
186862a,MAND_OC_09,9/21/2009,8,200909,3.55,389823.3085,8702801.294,4357.667,EJE,2,3,0,1,0,0
187034a,MAND_OC_09,6/19/2009,8,200906,1.4,389645.203,8702681.127,4090.753,EJE,2,3,0,1,0,0
187113a,MAND_OC_09,7/1/2009,8,200907,4.4,389760.1303,8702726.728,4223.55,EJE,2,3,0,1,0,0
187181a,MAND_OC_09,7/7/2009,8,200907,5.7,389434.27,8702307.08,3995.337,EJE,2,3,0,1,0,0
187196a,MAND_OC_09,7/9/2009,8,200907,5.7,389428.056,8702301.908,3995.337,EJE,2,3,0,1,0,0
187343a,MAND_OC_09,7/18/2009,8,200907,8.5,389457.353,8702335.099,3993.337,EJE,2,3,0,1,0,0
187422a,MAND_OC_09,7/23/2009,8,200907,4.5,389867.68,8702859.007,4297.078,EJE,2,3,0,1,0,0
187768d,MAND_OC_09,8/28/2009,8,200908,2.9,389958.691,8702953.032,4541.007,EJE,2,3,0,1,0,0
188046a,MAND_OC_09,8/5/2009,8,200908,5.9,389892.354,8702883.036,4297.152,EJE,2,3,0,1,0,0
188159a,MAND_OC_09,8/15/2009,8,200908,1,389510.6736,8702582.724,4056.683,EJE,2,3,0,1,0,0
188218a,MAND_OC_09,8/25/2009,8,200908,3.6,389772.099,8702745.117,4219.687,EJE,2,3,0,1,0,0
188237a,MAND_OC_09,8/26/2009,8,200908,4.5,389929.465,8702936.024,4229.903,EJE,2,3,0,1,0,0
188339a,MAND_OC_09,9/5/2009,8,200909,5.6,389034.9248,8701866.225,4086.397,EJE,2,3,0,1,0,0
188348a,MAND_OC_09,9/7/2009,8,200909,3.9,389193.4992,8702019.105,4050.137,EJE,2,3,0,1,0,0
188363a,MAND_OC_09,9/9/2009,8,200909,3.1,389188.703,8702014.636,4050.137,EJE,2,3,0,1,0,0
188955a,MAND_OC_10,1/7/2010,8,201001,3.45,390033.1754,8703010.884,4542.537,EJE,,3,0,1,0,0
189068a,MAND_OC_09,10/12/2009,8,200910,11.7,389561.5166,8702469.015,4125.287,EJE,2,3,0,1,0,0
189156a,MAND_OC_09,10/19/2009,8,200910,7.6,389605.2743,8702551.691,4134.959,EJE,2,3,0,1,0,0
189222a,MAND_OC_09,10/23/2009,8,200910,2.5,389626.287,8702587.12,4134.959,EJE,2,3,0,1,0,0
189226a,MAND_OC_09,10/24/2009,8,200910,4.3,389573.4699,8702518.495,4125.567,EJE,2,3,0,2,0,0
189277a,MAND_OC_09,10/30/2009,8,200910,3.5,389856.2573,8702845.079,4230.687,EJE,2,3,0,1,0,0
189820a,MAND_OC_09,11/9/2009,8,200911,2,390006.1615,8702988.511,4541.007,EJE,,3,0,1,0,0
190364a,MAND_OC_09,11/27/2009,8,200911,5.2,389706.9334,8702654.999,4213.177,EJE,2,3,0,1,0,0
190376a,MAND_OC_09,11/30/2009,8,200911,6.3,389701.7748,8702649.11,4213.177,EJE,2,3,0,1,0,0
190430a,MAND_OC_09,12/8/2009,8,200912,2.3,389881.7017,8702876.872,4233.337,EJE,2,3,0,1,0,0
190721a,MAND_OC_09,12/22/2009,8,200912,3.1,389839.4749,8702812.229,4362.517,EJE,2,3,0,1,0,0
190761a,MAND_OC_09,12/28/2009,8,200912,1.85,389577.9047,8702642.924,4073.701,EJE,2,3,0,1,0,0
190912a,MAND_OC_10,1/15/2010,8,201001,5.8,389013.6032,8701845.875,4076.327,EJE,2,3,0,1,0,0
190930a,MAND_OC_10,1/18/2010,8,201001,4.3,389041.1272,8701871.111,4076.327,EJE,2,3,0,1,0,0
191001a,MAND_OC_09,12/15/2009,8,200912,7,389402.2322,8702268.496,3984.147,EJE,2,3,0,1,0,0
191351a,MAND_OC_10,1/30/2010,8,201001,6.5,389229.0836,8702048.347,4040.1,EJE,2,3,0,1,0,0
191431a,MAND_OC_10,2/6/2010,8,201002,4.6,389106.3772,8701938.357,4042.427,EJE,2,3,0,1,0,0
191508a,MAND_OC_10,1/12/2010,8,201001,2.75,389190.923,8701509.981,4744.379,EJE,1,3,0,1,0,0
191646a,MAND_OC_10,1/27/2010,8,201001,3.8,389805.9034,8702762.542,4467.917,EJE,1,3,0,1,0,0
191663a,MAND_OC_10,1/29/2010,8,201001,3.65,389917.5549,8702902.324,4467.917,EJE,1,3,0,1,0,0
191962a,MAND_OC_10,2/26/2010,8,201002,3.8,389949.0583,8702930.316,4468.917,EJE,1,3,0,1,0,0
192263a,MAND_OC_10,3/10/2010,8,201003,9.8,389267.5669,8702086.568,3979.257,EJE,2,3,0,1,0,0
192268a,MAND_OC_10,3/10/2010,8,201003,7.3,389401.77,8702271.327,3979.827,EJE,2,3,0,1,0,0
192297a,MAND_OC_10,3/12/2010,8,201003,4.1,389346.5678,8702195.27,3979.257,EJE,2,3,0,1,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.34,389572.9794,8702695.947,4281.23,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.8,389234.323,8702233.83,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.75,389272.437,8702256.027,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2.15,389361.2876,8702298.512,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,2,389409.9435,8702335.714,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,3.25,389413.6447,8702339.225,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,1.65,389453.6477,8702420.96,4212.731,EJE,1,3,0,2,0,0
1.92E+12,MAND_OC_99,1/1/1999,8,199901,0.4,389460.519,8702430.889,4212.731,EJE,1,3,0,2,0,0
10103082417,MAND_OC_17,7/6/2017,8,201707,4.7,389348.7102,8702236.905,3780.3949,EJE,2,3,0,2,0,0
10103082881,MAND_OC_17,7/19/2017,8,201707,1.2,389352.433,8702565.256,3827.299,EJE,4,3,0,2,0,0
10103083107,MAND_OC_17,7/10/2017,8,201707,8.5,389443.1295,8702341.349,3795.842,EJE,2,3,0,2,0,0
10103083117,MAND_OC_17,7/10/2017,8,201707,4.75,389436.4874,8702346.963,3795.8429,EJE,2,3,0,2,0,0
10103083759,MAND_OC_17,7/31/2017,8,201707,1.3,389442.4488,8702365.643,3777.719731,EJE,2,3,0,2,0,0
10103084371,MAND_OC_17,8/10/2017,8,201708,4.05,389506.3788,8702403.296,3794.9541,EJE,2,3,0,2,0,0
10103085372,MAND_OC_17,8/16/2017,8,201708,1.1,388988.446,8701576.066,4464.302,EJE,2,3,0,2,0,0
10103085622,MAND_OC_17,8/18/2017,8,201708,3.8,389023.1431,8701585.682,4464.0367,EJE,2,3,0,2,0,0
10103085678,MAND_OC_17,8/22/2017,8,201708,4.65,388797.0664,8701712.911,4077.2744,EJE,2,3,0,2,0,0
10103085768,MAND_OC_17,8/22/2017,8,201708,0.4,389402.1649,8702315.022,3770.966911,EJE,2,3,0,2,0,0
10103085773,MAND_OC_17,8/22/2017,8,201708,2,389590.4723,8702391.51,3778.498,EJE,2,3,0,2,0,0
10103085847,MAND_OC_17,9/3/2017,8,201709,4.8,389332.5116,8702221.07,3775.5981,EJE,2,3,0,2,0,0
10103085874,MAND_OC_17,9/3/2017,8,201709,6,389597.8093,8702524.43,3961.8387,EJE,2,3,0,2,0,0
10103086077,MAND_OC_17,8/29/2017,8,201708,4,388826.507,8701521.312,4525.81,EJE,4,3,0,2,0,0
10103086219,MAND_OC_17,9/1/2017,8,201709,4.1,389602.273,8702533.7,3961.968,EJE,2,3,0,2,0,0
10103087051,MAND_OC_17,9/16/2017,8,201709,8.6,389417.643,8702317.934,3791.658,EJE,2,3,0,2,0,0
10103087421,MAND_OC_17,9/28/2017,8,201709,1.7,389410.7684,8702324.753,3746.746807,EJE,2,3,0,2,0,0
10103087632,MAND_OC_17,9/25/2017,8,201709,3.7,389299.3938,8702199.5,3775.8177,EJE,2,,0,2,0,0
10103087780,MAND_OC_17,10/1/2017,8,201710,3.95,389633.0058,8702633.113,3885.3798,EJE,2,3,0,2,0,0
10103088119,MAND_OC_17,10/5/2017,8,201710,9,389468.462,8702358.525,3785.855,EJE,2,3,0,2,0,0
10103088447,MAND_OC_17,10/7/2017,8,201710,3.7,388951.8153,8701663.007,4452.3298,EJE,2,3,0,2,0,0
10103088813,MAND_OC_17,10/10/2017,8,201710,3.7,389355.182,8702263.621,3747.765,EJE,2,3,0,2,0,0
10103089174,MAND_OC_17,10/17/2017,8,201710,4,389597.927,8702525.076,3957.1276,EJE,4,3,0,2,0,0
10103089201,MAND_OC_17,10/14/2017,8,201710,5,389414.0684,8702315.665,3786.2938,EJE,3,3,0,2,0,0
10103089339,MAND_OC_17,10/18/2017,8,201710,4.75,389498.1363,8702400.036,3802.3965,EJE,2,3,0,2,0,0
10103089437,MAND_OC_17,10/28/2017,8,201710,4.3,389597.7624,8702574.351,3885.8094,EJE,2,3,0,2,0,0
10103089520,MAND_OC_17,10/20/2017,8,201710,3.05,389606.7878,8702587.722,3885.5429,EJE,2,3,0,2,0,0
10103089549,MAND_OC_17,10/22/2017,8,201710,4.55,389489.7878,8702394.156,3802.0338,EJE,2,3,0,2,0,0
10103089619,MAND_OC_17,10/21/2017,8,201710,4.8,389402.833,8702304.118,3787.29,EJE,2,3,0,2,0,0
10103089827,MAND_OC_17,11/3/2017,8,201711,2.7,389443.6451,8702357.368,3747.4082,EJE,2,3,0,2,0,0
10103090102,MAND_OC_17,10/28/2017,8,201710,1,389443.7952,8702339.67,3770.432234,EJE,4,3,0,2,0,0
10103090546,MAND_OC_17,11/19/2017,8,201711,5.3,389330.798,8702216.843,3771.27,EJE,2,3,0,2,0,0
10103090623,MAND_OC_17,11/10/2017,8,201711,4.3,389590.8245,8702563.734,3885.1809,EJE,2,3,0,2,0,0
10103091221,MAND_OC_17,12/1/2017,8,201712,5.3,389541.356,8702324.475,3757.638,EJE,2,3,0,2,0,0
10103091784,MAND_OC_17,12/9/2017,8,201712,2.5,389200.3201,8702706.814,3815.0153,EJE,4,3,0,2,0,0
10103092034,MAND_OC_17,12/6/2017,8,201712,3.15,389205.833,8702703.945,3813.716,EJE,4,3,0,2,0,0
10103092313,MAND_OC_17,12/9/2017,8,201712,5.2,389424.6565,8702335.849,3765.784325,EJE,2,3,0,2,0,0
10103092501,MAND_OC_17,12/10/2017,8,201712,6.3,389520.4292,8702371.651,3799.2569,EJE,2,3,0,2,0,0
10103093112,MAND_OC_17,12/21/2017,8,201712,3.3,389568.8613,8702498.094,3886.5643,EJE,2,3,0,2,0,0
10103093127,MAND_OC_17,12/22/2017,8,201712,4.25,389196.7835,8702712.868,3813.3484,EJE,2,3,0,2,0,0
10103093161,MAND_OC_17,12/26/2017,8,201712,5.7,389420.3197,8702332.98,3782.2588,EJE,2,3,0,2,0,0
10103093277,MAND_OC_17,12/28/2017,8,201712,3.5,389465.422,8702357.446,3748.309,EJE,2,3,0,2,0,0
